Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.438746160971092,0.504524640209333,0.497510573371165,0.595662952766687,0.595771054641895,0.998905998865326,0.797234380427702,0.809200213315335,0.30338530746156,0.781448991730786,97700000,0,0.461568657054427,0.000597059705970597,0,0.17652016349922,0.17652016349922,0.17652016349922,0.201096719296587,0.317853858668742,0.025923741246578,0.0885921341910268,0.156360623634857,0.0220129594304803,0.847797102644083,0.688311555659275,0.688311555659275,0.217460540386242,6420000000,0.00042105528987734,0.263392156405654,0.376541485041541,0.00502712940053229,0.00397573510237845,0.629720825742113,0.00913924073719439,0.14801826042265,0.85198173957735,0.00510571140736707,0.374650791911122,0.00801099249293166,0.0885892487827121,0.155342734333761,0.399502694852651,0.104947526236882,0.000953607985959644,0.00663316497094575,0.000188398007414016,0.000146004065418899,0.0304838709677419,0.0186742652350807,0.388537120372674,0.016163290516156,0.737458292862771,0.217794112731495,0.271211436504576,0.0134443088604877,0.00396742405413674,0.000714899838711273,0.099532628944301,0.341000490812284,0.276314351764168,0.00309278694027096,0.635479016751668,0.730838746156888,0.331429083266123,0,0.924905685044542,0.00210903342361285,0.0258638369479296,9580000000,8030000000,0.59390149582024,1390000000,0.671569663802722,0.365258121894637,0.635479016751668,0.331429083266123,0.110933233663468,0.639633896584647,0.45870710065248,0.566255297499878,0.313952273005339,0.0566947006774948,0,0.777633777731097,0.0117437030188527,0.623275785084351,0.595660459490583,0.838345053030638,0.28140718601614,0.0266138438291955,0.564142468727549,1,0.0246242999186376
0,0.503241846633842,0.54917139119058,0.559505326837625,0.603893108865795,0.603893108865795,0.999001671968358,0.797421278395937,0.809345643752975,0.303511715992178,0.781612500915792,0.000132403785522519,2390000000,0.46396752304505,0.000503050305030503,0,0.17972272554886,0.17972272554886,0.17972272554886,0.220383851753805,0.320577208743015,0.0279655761755676,0.100561843498086,0.174060405212021,0.0221354964021871,0.848090271895806,0.689377471758504,0.689377471758504,0.217598066872177,7030000000,0.00044780638753327,0.264012246388636,0.377836146194255,0.0104374089316414,0.00678738395008278,0.631660182737223,0.0058453934469583,0.115336941076881,0.884663058923119,0.00515668453952088,0.373875768034123,0.00536584771375646,0.100534141058837,0.173101576050072,0.402163384568803,0.134932533733133,0.000819697077292971,0.00770567465213883,9400000000,0.000148273558663753,0.0320967741935484,0.0119589324794736,0.393568666470681,0.0102878642699181,0.802469637565136,0.302793965997396,0.44613663142237,0.0231034219285185,0.0068772019163459,0.00151986960350261,0.080361392467357,0.345765185020108,0.277386555990435,0.00954449894161967,0.654379170791533,0.735435065438767,0.329657032041728,0.00607002479249987,0.934534781587811,0.00228854523370649,0.0241011405648932,0.000130842626371201,9050000000,0.593956528070066,1930000000,0.671571473890801,0.449118617618625,0.654379170791533,0.329657032041728,0.115134060978569,0.641654485373815,0.458995083453243,0.583818727941946,0.314371255255184,0.0279849059985254,0,0.804214862287728,0.00497457032614337,0.623871338166674,0.603894270128819,0.840668587975188,0.279018662672935,0.0271633183916067,0.566470761446422,1,0.032550096019228
0,0.454199775751962,0.522732228521587,0.508913753412924,0.595064789057208,0.595064789057208,0.998916975851785,0.797331357093677,0.809274425803656,0.303531777001817,0.781525483152098,7540000000,0,0.4678174513307,0,0,0.193544309131516,0.193544309131516,0.193544309131516,0.211496643660773,0.319268585980052,0.0169094181526688,0.0917677713541243,0.166980492581155,0.0219584072475641,0.847877415090675,0.689073295278669,0.689073295278669,0.21755387947022,5780000000,0.000424074770116489,0.263267050531894,0.373579598375619,0.0279905522915685,0.021498165285276,0.630579718086054,0.000936539636509543,0.0273604014874384,0.972639598512562,0.00597189314240628,0.36963718146295,0.00549929316564298,0.0917403553340824,0.16598295754468,0.395119121463299,0.088455772113943,0.00405181946374768,0.00156094561880649,0.000162985294446405,0.000254183243423576,0.0195161290322581,0.0305538827607479,0.387485583772416,0.0167554021516171,0.81866060353195,0.259879664161996,0.31243932811492,0.0339306037580672,0.0225057515396195,0.0083402144843001,0.0211576366333839,0.353494947195702,0.277102552936693,0.014504167454528,0.659839165599313,0.735029695528637,0.326793130888803,0,0.936722178612251,0.00218010575181947,0.0168229892062369,0.000128845668749114,0.000111080985670541,0.593991610786687,3970000000,0.671579871909115,0.204658121379748,0.659839165599313,0.326793130888803,0.110933233663468,0.651310804318527,0.466194481021654,0.577368329629281,0.315431417470103,0.0104356256293271,0,0.791033963793342,0.00463207066111679,0.624661667523605,0.595063537084531,0.839788159302916,0.275458386346075,0.0267841490610287,0.565124758836821,1,0.13480092470781
0,0.479354555647638,0.534834278238116,0.532951442796724,0.598574496605601,0.598574496605601,0.998970127575692,0.797391811876889,0.809317130533778,0.303526217926857,0.781579518376327,7860000000,0,0.476510404871543,0,0.0711610486891386,0.186928490160549,0.186928490160549,0.186928490160549,0.216129337241184,0.322345617882153,0.0253792519321808,0.0963276606139565,0.170972358213452,0.0220575556819836,0.847959856811154,0.689178900089539,0.689178900089539,0.217572137136604,643000000,0.000448654836526089,0.263770582247399,0.381682873216348,0.0219369050330576,0.0155498467224047,0.630612594348023,0.00180103776251835,0.0485533754572664,0.951446624542734,0.00521477666885492,0.36963718146295,0.0063633372331091,0.096308238474441,0.170024885001131,0.397172916697369,0.142428785607196,0.00148925162062634,0.0042464893666984,0.000160501345058594,0.000160377522636304,0.0275806451612903,0.0280774936474597,0.392822414689853,0.0233243228150415,0.810589623893766,0.221506797137136,0.29813807640635,0.0539788514000531,0.0158116524860502,0.0109180551392273,0.0258145753671206,0.36268720886817,0.277170946165078,0.0161589747811941,0.476941537835837,0.734894014629768,0.326994129247012,0,0.932266766564568,0.0022531042471026,0.0178737690635366,7470000000,5780000000,0.593958881774425,4120000000,0.671578472812906,0.474853166746544,0.476941537835837,0.326994129247012,0.110933233663468,0.653396346990339,0.464462401324404,0.601222820212961,0.315738403665986,0.0133588184732413,0,0.798368260050108,0.00523280126383553,0.624398632977802,0.598575492377793,0.840174885282507,0.27608559361205,0.0267912403031817,0.565158794400285,1,0.0791647083972341
0,0.550723931165602,0.582479284779765,0.586594571443867,0.604642615200565,0.604642615200565,0.999118836855405,0.79754855162375,0.809421158214776,0.303488996294514,0.781703588865207,2710000000,441000000,0.474609764894358,0.00053005300530053,0.282518473529709,0.182208925034765,0.182208925034765,0.182208925034765,0.230594686584098,0.326271486171041,0.0260901129815327,0.114404364465434,0.185734729231001,0.0221927193032125,0.848114611496216,0.68939761169238,0.68939761169238,0.217598312431485,7170000000,0.000458486863089928,0.263880147018828,0.384542304683134,0.00998686431555596,0.00478048926557761,0.630809509458774,0.00252783629250677,0.0639114792756296,0.93608852072437,0.00578360122870554,0.371724042291923,0.00548345032660622,0.114425065546273,0.184797526581706,0.395935012720669,0.15592203898051,0.0025950310937072,0.00243620232519416,0.0002510699611988,0.000329076520503737,0.03,0.114733487067256,0.45243210239479,0.0422312817201316,0.782680791464765,0.235755826659148,0.29188387544465,0.0101864157346052,0.00785209150907236,0.000973262610444408,0.0551822017887888,0.372268413747806,0.277256004733544,0.00586491394968019,0.793053023315375,0.733614703623295,0.328039534299851,0.0046739491383569,0.944796323856324,0.00269179330715978,0.0102927902505756,690000000,5890000000,0.593937255013044,744000000,0.671571723632715,0.2198969407344,0.793053023315375,0.328039534299851,0.112598022440277,0.641913212306424,0.458884271986014,0.632454916240148,0.314444962970116,0.0292245400012333,0,0.823788524043359,0.00907425595324586,0.62327301088976,0.604642024181317,0.841691077444249,0.276612255244823,0.0268370428337298,0.565368085499266,1,0.0603636478450437
0,0.50119436454931,0.541375926733537,0.545157663686493,0.601464420069474,0.601464420069474,0.998978909164859,0.79740647596618,0.809324681979958,0.303533468894196,0.781579097322632,0.000116099039881755,985000000,0.472335036024928,0,0.28525154367851,0.186085710673802,0.186085710673802,0.186085710673802,0.217074784910655,0.323512767913985,0.0404283315939925,0.0986076052438726,0.173759132334112,0.0220315280327185,0.8479401169129,0.689175755028232,0.689175755028232,0.217566602097068,5870000000,0.000426894615298504,0.263352526594711,0.377426325397712,0.0155525255771433,0.00692587652700543,0.630676977027712,0.00239196053219526,0.0611905553708015,0.938809444629198,0.00527845832331877,0.36963718146295,0.00536584771375646,0.098636963212663,0.172815021491592,0.398049095486072,0.209895052473763,0.00436427825063658,0.00144908354218524,0.000138145800568289,0.000270826193885834,0.0375806451612903,0.0866442430562696,0.397232084303838,0.039527874911843,0.810045537743144,0.176578510793083,0.351708439468909,0.0273089386465139,0.00762277493211382,0.00335006848281317,0.042873577088866,0.361883504597608,0.277395215629844,0.0208192082637369,0.640181071518995,0.73502499048373,0.327607492985528,0,0.935500775123066,0.00226552150450916,0.0307998847395035,5370000000,2570000000,0.593943189133315,1360000000,0.671543296160175,0.399760515401744,0.640181071518995,0.327607492985528,0.110933233663468,0.567583388422102,0.429132392595978,0.608333957739131,0.305677467625974,0.0188595200650251,0,0.80236152423755,0.00534751719150609,0.623798681222499,0.601461154955732,0.840416164506973,0.276514084034655,0.0268057295886271,0.565226937206295,1,0.0630488871147995
0,0.485594501048116,0.570377235063236,0.541677820011778,0.603237290822872,0.60335980628144,0.999079319704153,0.79749722731123,0.809422980977647,0.303481987026086,0.781580921888645,4600000000,492000000,0.468131149191012,0.000616061606160616,0,0.180565505035607,0.180986894778981,0.180986894778981,0.215940247707289,0.32255782697885,0.0217341984663551,0.107238824199984,0.179257362355954,0.0221258881382204,0.848071673100133,0.689909997001516,0.689909997001516,0.217693639218511,8980000000,0.000503005480830767,0.264372022907585,0.380546551916844,0.00964926786499886,0.00726649340538275,0.631560526568129,0.00838417275371835,0.141608973002388,0.858391026997612,0.00523485446558981,0.376518454067813,0.00857402261869943,0.107210904294299,0.178131362642335,0.39688487626989,0.0974512743628186,0.0014344698852627,0.00440617034630279,0.00028450774141934,0.000132387105949779,0.0283870967741936,0.0683048631817047,0.418963840709165,0.0822597372582527,0.772950691747681,0.179926419958857,0.213130788135756,0.0764039618111503,0.00794497555885782,0.00958601381954458,0.0419088980476444,0.346389995231059,0.277223478809025,0.00475415636800794,0.271999819512771,0.733691461787771,0.328302558421047,0.0333067577569116,0.935612598809896,0.00235781909849036,0.0216547026408671,9310000000,8260000000,0.5939422329225,9740000000,0.671592615624788,0.41210404260379,0.271999819512771,0.328302558421047,0.124014699740685,0.663543477879865,0.462979524246121,0.590921367323836,0.318249359249923,0.0302260027306504,0,0.812159514584672,0.0185220868679373,0.623299069226113,0.603234505569535,0.841479536206679,0.280859574713446,0.0271801064299475,0.566514034563721,1,0.0258999893667451
0,0.479452054794521,0.551951591801134,0.535253493227689,0.600368987734041,0.600448262442526,0.998968625461755,0.797460567088001,0.809400977625846,0.303649484371628,0.781632992195629,0.000110085942198636,0,0.462266508978972,0.000942094209420942,0,0.179301335805486,0.179301335805486,0.179301335805486,0.216696605842867,0.318066067765438,0.00739597985389537,0.0954319680807752,0.172102131505611,0.022024353440875,0.8479325997526,0.689223190631803,0.689223190631803,0.217588357324406,6810000000,0.000454244618125835,0.263713857223893,0.376066465481912,0.0108149428550925,0.00456027359146187,0.633124546239093,0.00547880246947355,0.110771835414336,0.889228164585664,0.00696082196163912,0.375334110221145,0.00706834357024471,0.0954532870845343,0.171073071412412,0.395846591008048,0.0359820089955022,0.00101853448713136,0.00620877220697046,82900000,0.000171724988860571,0.0151612903225806,0.032375189107413,0.392799800999525,0.0237854963511497,0.780335364759785,0.198165591956131,0.241585226178511,0.0358088173030216,0.0086395731108823,0.00444469456322314,0.0423671674830052,0.34160602376378,0.277212463767389,0.00597049330652125,0.353138579474031,0.733886334967907,0.327969247551944,0.0259295621948302,0.933508571268805,0.0023060357921762,0.0123001349332075,0.000277977290367521,0.00023329281175029,0.594002869171351,0.000109517146178177,0.671467155094621,0.104811869575691,0.353138579474031,0.327969247551944,0.120538978094422,0.598452135191515,0.449141276132407,0.568024288539704,0.30792862913655,0.0270243244396094,0,0.801425261787773,0.0157891624438262,0.624408993516785,0.600367784627146,0.840446457629498,0.278752406370238,0.0289340076362187,0.568533025016847,1,0.0340097484782896
0,0.484229512991761,0.546609245529874,0.535574709566893,0.605406535118696,0.605406535118696,0.999007218235201,0.797439124315924,0.809350721449544,0.303531051905083,0.781603237734495,0.000151021261041406,0,0.463145533999312,0.000523052305230523,0.210851300738941,0.181239728625005,0.181239728625005,0.181239728625005,0.217831143046232,0.319763740539011,0.0196318647246548,0.0994218711831284,0.174135723431498,0.0221128822151208,0.848091895320096,0.689223479169538,0.689223479169538,0.217614552529501,684000000,0.000431161814644739,0.263683552074349,0.374240900115495,0.0100817158136792,0.00806875220683554,0.631772167504555,0.00499001449949389,0.104362547994074,0.895637452005926,0.00545459788636418,0.373501117242212,0.00650957882421761,0.0994512026316218,0.173124198778373,0.398192445838352,0.095952023988006,0.00120114027167683,0.00526776450898099,9670000000,0.000182315957336553,0.0241935483870968,0.0113273504399042,0.393693041767486,0.00768413126240362,0.803355858021545,0.392354037510282,0.476849938629596,0.115407970729116,0.0080529606850221,0.006874663359676,0.0887985383602047,0.344890052164872,0.277236762111927,0.00559162447777904,0.79908140428968,0.735292037511271,0.329803110225644,0.00128225329174511,0.940632554431628,0.00228566427770236,0.0208006077808644,0.000200128807369002,0.000168628415327985,0.593973533900598,0.000133189789320419,0.671598571519285,0.256412398124204,0.79908140428968,0.329803110225644,0.111827083025068,0.672383016128283,0.46638078421516,0.579058824715185,0.31881607650215,0.0289544700039246,0,0.80273133499151,0.00563240850972556,0.623957079267852,0.605407816208565,0.840526610696461,0.278398168723343,0.0271710768791857,0.566490885535272,1,0.0362759182182855
0,0.384926631891971,0.410488443087658,0.429573317629423,0.586265296415342,0.586265296415342,0.998684263738854,0.796819774054052,0.808779545684166,0.303124756035161,0.78097207824525,0.000167094733694358,53500000,0.456811185761137,0.000529052905290529,0,0.156714845560659,0.156714845560659,0.156714845560659,0.18143140777158,0.31145221758506,0.0125232542311357,0.0790652227017344,0.144686299615877,0.0216703015561547,0.847561753177771,0.687870410316817,0.687870410316817,0.217458204254447,6010000000,0.000369100266258267,0.262839670217809,0.363175738608845,0.00322307886714862,0.00221525739032573,0.630369789454939,0.00798931232274597,0.138011306950449,0.861988693049551,0.00505676830175293,0.37654082127927,0.0057485132104904,0.0790626475808947,0.143669406530428,0.397975410725554,0.0854572713643178,0.00117070597425258,0.00540609776403933,0.00015324056992499,0.000106666182508108,0.0235483870967742,0.00782280451801478,0.384726713552385,0.00982422779067416,0.69653478421105,0.176364434074546,0.248896632364593,0.0358706057729273,0.00226071077062244,0.00137201937269551,0.138559251452224,0.327545213057696,0.276771431434336,0.00284257193506407,0.953488399111418,0.727739873443243,0.33302661090544,0,0.896988131007144,0.0019215497503287,0.0422256961636948,0.000106158726739266,7760000000,0.59385037882989,4410000000,0.671574665577989,0.445540371716316,0.953488399111418,0.33302661090544,0.110933233663468,0.645421147170137,0.459733597676817,0.505893392220219,0.315001498824303,0.0858457264738595,0,0.719703518149762,0.00220551619857748,0.626125379692095,0.586266886156129,0.833423652552137,0.280573065391947,0.0267201053041209,0.564795187328215,1,0.0266619195550548
0,0.479354555647638,0.532272132577409,0.531452433213769,0.606682137246141,0.606746998371265,0.998995316870935,0.79736206867691,0.809283149025968,0.303421803997168,0.781501342740234,0.000184555844274184,3770000000,0.466037593417378,0.000618061806180618,0,0.172643377860183,0.172643377860183,0.172643377860183,0.20828212158457,0.324184763386857,0.0218551960917767,0.0986890318377982,0.168562175190179,0.0220746704021743,0.847994995712278,0.688796818421357,0.688796818421357,0.217404124794422,7190000000,0.000420556202234505,0.263846733648818,0.38352706680079,0.00549577068402283,0.00457711728324976,0.654476651004781,0.00986239159576505,0.153701968134958,0.846298031865042,0.00519266884558036,0.37801034707202,0.00727186311787072,0.0985799664533359,0.167589171254053,0.399546905708961,0.095952023988006,0.000728394185020239,0.00868937779922038,0.000235401972752604,0.000118013648732375,0.0285483870967742,0.011579983255732,0.393263381651252,0.0127175325411335,0.744675475178137,0.242064064070704,0.270848860044268,0.0384374341869599,0.00482178295570557,0.00222651470767395,0.091330265382879,0.348574635737216,0.276050218227016,0.00209738597615967,0.560552092998281,0.73141557641,0.331187172321083,0.0229650471434191,0.930078706083394,0.00221200774302686,0.0338346163682607,0.000111057053320331,0.000103888477528881,0.593907906560409,4530000000,0.671582549666862,0.406684515961609,0.560552092998281,0.331187172321083,0.123271439622512,0.654187970312976,0.46114333176813,0.603964589592585,0.316746413556701,0.052088237067973,0,0.79239256019244,0.0101215368646074,0.623502642360882,0.606677665026971,0.839698384487795,0.28193158207617,0.0243303548196338,0.573989742905109,1,0.0235833148248682
0,0.450397309023546,0.504034016572176,0.506986455377697,0.594639588348059,0.594639588348059,0.998905536676423,0.797293036784868,0.809239142322367,0.303488754595603,0.781491377802779,8010000000,0,0.462633887756557,0.000414041404140414,0,0.178753529139101,0.178753529139101,0.178753529139101,0.204878509974473,0.318455117776049,0.0294326723838045,0.0876150150639199,0.16072908036454,0.0219752375125715,0.847242467970074,0.688371109847701,0.688371109847701,0.217462056880887,6720000000,0.000426495345184236,0.263435671492179,0.377035132819194,0.0097503595932618,0.00575492802752883,0.630234174874317,0.00586910331117373,0.115609033467364,0.884390966532636,0.0051804886863423,0.372957594003798,0.00591973774007995,0.0876284462683407,0.159716461805294,0.398019621581864,0.140929535232384,0.00214054558550516,0.00295367116819018,0.000138336873598121,0.000162647015881157,0.032741935483871,0.015463478401363,0.389091155785713,0.0126686757915862,0.778115711521482,0.153374891366699,0.259177395302888,0.0697379192893897,0.00565002723492931,0.0073099094553884,0.0502573350882298,0.342192632548328,0.277531685911855,0.0109381804923258,0.403584388864662,0.733788068005756,0.328358814179795,0.0165902230694181,0.92705100383395,0.00207717643067163,0.0172022946313051,6500000000,3880000000,0.593935389667857,5450000000,0.671586291068796,0.457496849127193,0.403584388864662,0.328358814179795,0.117688423269618,0.66610339278669,0.464341731328206,0.570384528813924,0.318116310831582,0.0299185346188753,0,0.780554328902464,0.00491931207197735,0.623633774937522,0.594641021357094,0.838868676785451,0.279035542271831,0.0267881576546336,0.565144055013202,1,0.0324635769684386
0,0.517184224638034,0.551788050588748,0.571176187162054,0.606307384078756,0.606307384078756,0.999007449329653,0.797445072955919,0.809357231316941,0.303541203259358,0.781610395647315,0.00016524454979186,4820000000,0.473202318344615,0.000557055705570557,0.17694098592975,0.177067970165606,0.177067970165606,0.177067970165606,0.218776590715704,0.324892127042513,0.0212048338551356,0.0998290041527563,0.174738269187316,0.0220753657370666,0.847993795789976,0.689360707716122,0.689360707716122,0.217589233373829,6220000000,0.00043999566592291,0.263933763821868,0.382185835103014,0.0134969937691302,0.0104412173871816,0.631424911987507,0.003227277286862,0.0770323789944675,0.922967621005533,0.00522108921713584,0.371992448829412,0.00602637223359657,0.0996873320631198,0.173780257899103,0.398618477726437,0.124437781109445,0.000915057875888935,0.00691751666189901,0.000184194400757719,0.000138439087936055,0.0270967741935484,0.00541104240412438,0.392777187309197,0.00486602167379907,0.810611279315091,0.338578284775788,0.393860751640077,0.030617236609423,0.0112426590464431,0.00292531775185039,0.0551824068248152,0.364350837532643,0.277133385465559,0.00617315826306671,0.662630346596181,0.735279999421265,0.32815109803245,0.00528077854535674,0.934835228558412,0.00230110422207394,0.0248948233720334,0.000118747522038935,0.000106157893941196,0.593964894016346,2650000000,0.671569498740525,0.452707286297471,0.662630346596181,0.32815109803245,0.113605698135353,0.638750174948767,0.457927881764597,0.625231340439493,0.314037846496608,0.0217136096790725,0,0.806317964114218,0.00129047912560219,0.624893665048518,0.606302679738835,0.840691691972966,0.277119882322031,0.0270335255948787,0.566098457407965,1,0.0499280164157939
0,0.492663189197094,0.550534234627126,0.542427324803255,0.604022831116044,0.604022831116044,0.998968278820078,0.79745282002196,0.809740011519861,0.303636432630417,0.781617272857672,0.000167788552657795,0,0.476869396005804,0.000471047104710471,0.226136248608159,0.19763178964224,0.19763178964224,0.19763178964224,0.221045665122435,0.343531159369032,0.0281470726137,0.0962462340200309,0.177299088649544,0.0220362847555047,0.847928611775539,0.690252779830243,0.689262951131633,0.217578159976387,9910000000,0.000582784640537865,0.263615948279211,0.403487202414217,0.014219612419306,0.0129060109521427,0.63071909973836,0.0041720241840615,0.0925718777398192,0.907428122260181,0.00550039862212922,0.369740070635654,0.00540179877157063,0.0961942449557868,0.176329085287686,0.397332343724671,0.130434782608696,0.00120316922483844,0.00525495587425336,0.000169481777460681,0.000236027297464749,0.0301612903225806,0.00868939382812156,0.392155310825174,0.00487426499368155,0.865739501079103,0.68668910625183,0.730948912764533,0.521109465177616,0.0129191957398633,0.028463810376455,0.0968838544927815,0.386272143280392,0.277061851741118,0.00371136016339301,0.981035901715955,0.738855854677864,0.329904905509941,8010000000,0.957603553961602,0.00286756785793475,0.0210262537167504,0.000264066804987661,0.000253638546585513,0.594023916232431,0.000511453900876759,0.671654883355096,0.249341017913171,0.981035901715955,0.329904905509941,0.1110135019669,0.751791437872347,0.488731943127918,0.703653927448059,0.329372034184849,0.0206179764680446,0,0.874451641180582,0.0014616119614673,0.624334123962826,0.604022266593307,0.845345118511239,0.277805106601162,0.026817417969876,0.565280578729797,1,0.0412204541165253
0,0.500073124360162,0.607882686436982,0.547459714117458,0.613312385592182,0.613312385592182,0.999125191952829,0.798036755124788,0.809861746040178,0.304328658312424,0.781761553923926,0.000159925271072178,0,0.545963446650395,0.000649064906490649,0.103350541552789,0.182630314778138,0.182630314778138,0.182630314778138,0.221802023258013,0.3277923180307,0.00842445966997898,0.101620389219119,0.189877231302252,0.0220827931779619,0.848020711694151,0.689458320031744,0.689458320031744,0.2175951931646,9600000000,0.000491102240549164,0.264137352262396,0.387709101747327,0.0758113079210361,0.0458541436105639,0.63083074204463,0.00392124677409059,0.0886718868095655,0.911328113190435,0.00520212376371036,0.373319942829408,0.00536584771375646,0.101641506668621,0.188884699494759,0.394900746627582,0.0494752623688156,0.00155823602812129,0.00405862939069325,0.000144451210552734,5900000000,0.0159677419354839,0.0103109439948298,0.397582596503923,0.0327091917088085,0.840712926251303,0.341649096465141,0.351922285825781,0.050045616400109,0.0707215127671033,0.0294521631135996,0.00855867102399375,0.364739524847209,0.277012281901397,0.0134672510453806,0.0800318008316114,0.737246611165242,0.326502726830063,0.0203640135023929,0.946518294689025,0.00307630446125316,0.00780710550963531,0.000337622216840484,0.000334265020251397,0.594137018790482,0.000127584318900892,0.671333083980308,0.542852816481747,0.0800318008316114,0.326502726830063,0.120673747213673,0.521533505720726,0.425044523066155,0.635038042903726,0.298364555646777,0.00368839847377032,0,0.834655160943796,0.00176378589586662,0.625934737517653,0.613312992893226,0.842606977123623,0.277623011413442,0.0267968031425685,0.565185176130493,1,0.0431386825031194
0,0.50475308341052,0.581879633667684,0.576101504363189,0.605132677034838,0.605132677034838,0.999040264741804,0.797559342180022,0.809564114902805,0.303672204069291,0.781841273423568,0.000113439400521914,1140000000,0.463806480293232,0.000671067106710671,0,0.226075597319961,0.226075597319961,0.226075597319961,0.247234565566796,0.322168776968239,0.0265741034832191,0.105040306163993,0.187391730059501,0.0221590271670661,0.848182183591312,0.689541880559689,0.689541880559689,0.217630527157995,7530000000,0.000516805254155142,0.264298202671515,0.377444953615737,0.00609233668537696,0.00218905609198902,0.631603676661964,0.00810147821884205,0.139069444024549,0.860930555975451,0.00524403129789246,0.377817989053487,0.0059495953982646,0.105045027439868,0.186124726642033,0.397493110474892,0.0614692653673163,0.00245503332555568,0.0025745355802525,6040000000,7410000000,0.022258064516129,0.024440756135893,0.398419303046064,0.0442955296526541,0.751800419130704,0.0773319797456587,0.194453845660397,0.00857936859644025,0.0024104347098062,0.000755851641977217,0.0598851814704813,0.343633099143234,0.289253764505647,0.00985927411748477,0.401620102185484,0.7320160315104,0.329161568138255,0.0401767765816896,0.940005629489239,0.00261290530087492,0.0109003192228867,0.000130270991405307,5160000000,0.593916927010176,1610000000,0.671576318849626,0.422377361958295,0.401620102185484,0.329161568138255,0.12514283517715,0.64570811392199,0.459782781355321,0.578026794374657,0.315054782318452,0.0472036667070532,0,0.820394362733179,0.18780179876831,0.621692591522688,0.60512816890054,0.842175751306732,0.280654464180314,0.0271228810454946,0.566362233643455,1,0.0264380180335984
